"","ano","semana_epidemiologica","fecha_inicio_semana_epidemiologica","grupo_etario","departamento_residencia","n_notificaciones","n_confirmados_probables_fis","n_confirmados_por_laboratorio","n_internados_fecha_internacion","n_internados_uti_fecha_internacion","n_fallecidos_confirmados_por_laboratorio","Latitude","Longitud"
"5174",2024,16,2024-04-14,"[70,80)","COMUNA 13",15,8,8,0,0,0,"-34.721.933","-58.272.752"
"5175",2024,16,2024-04-14,"[80,90)","COMUNA 13",5,4,4,1,1,0,"-34.721.933","-58.272.752"
"5176",2024,16,2024-04-14,"[90,100)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"5177",2024,16,2024-04-14,"[0,10)","COMUNA 14",7,2,1,1,0,0,"-34.738.059","-58.261.706"
"5178",2024,16,2024-04-14,"[10,20)","COMUNA 14",16,5,4,0,0,0,"-34.738.059","-58.261.706"
"5179",2024,16,2024-04-14,"[100,110)","COMUNA 14",1,1,1,0,0,0,"-34.738.059","-58.261.706"
"5180",2024,16,2024-04-14,"[20,30)","COMUNA 14",35,21,18,0,0,0,"-34.738.059","-58.261.706"
"5181",2024,16,2024-04-14,"[30,40)","COMUNA 14",28,13,10,0,0,0,"-34.738.059","-58.261.706"
"5182",2024,16,2024-04-14,"[40,50)","COMUNA 14",32,16,13,1,0,0,"-34.738.059","-58.261.706"
"5183",2024,16,2024-04-14,"[50,60)","COMUNA 14",15,6,6,0,0,0,"-34.738.059","-58.261.706"
"5184",2024,16,2024-04-14,"[60,70)","COMUNA 14",14,5,4,1,0,0,"-34.738.059","-58.261.706"
"5185",2024,16,2024-04-14,"[70,80)","COMUNA 14",6,6,5,0,0,0,"-34.738.059","-58.261.706"
"5186",2024,16,2024-04-14,"[80,90)","COMUNA 14",2,0,0,0,0,0,"-34.738.059","-58.261.706"
"5187",2024,16,2024-04-14,"[0,10)","COMUNA 15",9,1,1,0,0,0,"-34.754.920","-58.250.315"
"5188",2024,16,2024-04-14,"[10,20)","COMUNA 15",36,28,25,2,0,0,"-34.754.920","-58.250.315"
"5189",2024,16,2024-04-14,"[20,30)","COMUNA 15",41,23,21,3,0,0,"-34.754.920","-58.250.315"
"5190",2024,16,2024-04-14,"[30,40)","COMUNA 15",32,20,19,0,0,0,"-34.754.920","-58.250.315"
"5191",2024,16,2024-04-14,"[40,50)","COMUNA 15",47,32,30,0,0,0,"-34.754.920","-58.250.315"
"5192",2024,16,2024-04-14,"[50,60)","COMUNA 15",38,22,20,0,0,0,"-34.754.920","-58.250.315"
"5193",2024,16,2024-04-14,"[60,70)","COMUNA 15",17,4,4,1,0,0,"-34.754.920","-58.250.315"
"5194",2024,16,2024-04-14,"[70,80)","COMUNA 15",13,6,6,2,1,0,"-34.754.920","-58.250.315"
"5195",2024,16,2024-04-14,"[80,90)","COMUNA 15",4,0,0,0,0,0,"-34.754.920","-58.250.315"
"5196",2024,16,2024-04-14,"[90,100)","COMUNA 15",1,0,0,0,0,0,"-34.754.920","-58.250.315"
"5197",2024,16,2024-04-14,"[0,10)","COMUNA 2",0,1,0,0,0,0,"-34.606.241","-58.374.636"
"5198",2024,16,2024-04-14,"[10,20)","COMUNA 2",8,3,2,0,0,0,"-34.606.241","-58.374.636"
"5199",2024,16,2024-04-14,"[20,30)","COMUNA 2",14,8,5,0,0,0,"-34.606.241","-58.374.636"
"5200",2024,16,2024-04-14,"[30,40)","COMUNA 2",16,12,11,0,0,0,"-34.606.241","-58.374.636"
"5201",2024,16,2024-04-14,"[40,50)","COMUNA 2",10,3,3,0,0,0,"-34.606.241","-58.374.636"
"5202",2024,16,2024-04-14,"[50,60)","COMUNA 2",11,9,7,0,0,0,"-34.606.241","-58.374.636"
"5203",2024,16,2024-04-14,"[60,70)","COMUNA 2",12,6,4,1,0,0,"-34.606.241","-58.374.636"
"5204",2024,16,2024-04-14,"[70,80)","COMUNA 2",6,3,2,0,0,0,"-34.606.241","-58.374.636"
"5205",2024,16,2024-04-14,"[80,90)","COMUNA 2",3,1,1,1,0,0,"-34.606.241","-58.374.636"
"5206",2024,16,2024-04-14,"[0,10)","COMUNA 3",6,2,2,0,0,0,"-34.611.339","-58.366.940"
"5207",2024,16,2024-04-14,"[10,20)","COMUNA 3",41,19,15,0,0,0,"-34.611.339","-58.366.940"
"5208",2024,16,2024-04-14,"[20,30)","COMUNA 3",36,18,16,1,0,0,"-34.611.339","-58.366.940"
"5209",2024,16,2024-04-14,"[30,40)","COMUNA 3",42,23,20,0,0,0,"-34.611.339","-58.366.940"
"5210",2024,16,2024-04-14,"[40,50)","COMUNA 3",28,13,12,0,0,0,"-34.611.339","-58.366.940"
"5211",2024,16,2024-04-14,"[50,60)","COMUNA 3",35,17,17,0,0,0,"-34.611.339","-58.366.940"
"5212",2024,16,2024-04-14,"[60,70)","COMUNA 3",19,10,9,0,0,0,"-34.611.339","-58.366.940"
"5213",2024,16,2024-04-14,"[70,80)","COMUNA 3",7,4,2,1,0,0,"-34.611.339","-58.366.940"
"5214",2024,16,2024-04-14,"[80,90)","COMUNA 3",1,1,1,0,0,0,"-34.611.339","-58.366.940"
"5215",2024,16,2024-04-14,"[90,100)","COMUNA 3",2,0,0,0,0,0,"-34.611.339","-58.366.940"
"5216",2024,16,2024-04-14,"[0,10)","COMUNA 4",33,11,10,3,0,0,"-34.617.566","-58.358.616"
"5217",2024,16,2024-04-14,"[10,20)","COMUNA 4",112,59,57,2,0,0,"-34.617.566","-58.358.616"
"5218",2024,16,2024-04-14,"[20,30)","COMUNA 4",97,46,42,1,0,0,"-34.617.566","-58.358.616"
"5219",2024,16,2024-04-14,"[30,40)","COMUNA 4",80,35,32,3,0,0,"-34.617.566","-58.358.616"
"5220",2024,16,2024-04-14,"[40,50)","COMUNA 4",76,32,31,0,0,0,"-34.617.566","-58.358.616"
"5221",2024,16,2024-04-14,"[50,60)","COMUNA 4",58,31,29,0,0,0,"-34.617.566","-58.358.616"
"5222",2024,16,2024-04-14,"[60,70)","COMUNA 4",38,15,15,1,2,0,"-34.617.566","-58.358.616"
"5223",2024,16,2024-04-14,"[70,80)","COMUNA 4",19,10,10,0,0,0,"-34.617.566","-58.358.616"
"5224",2024,16,2024-04-14,"[80,90)","COMUNA 4",8,3,3,0,0,0,"-34.617.566","-58.358.616"
"5225",2024,16,2024-04-14,"[90,100)","COMUNA 4",1,1,1,0,0,0,"-34.617.566","-58.358.616"
"5226",2024,16,2024-04-14,"[0,10)","COMUNA 5",12,6,4,0,0,0,"-34.624.987","-58.350.197"
"5227",2024,16,2024-04-14,"[10,20)","COMUNA 5",30,18,16,1,0,0,"-34.624.987","-58.350.197"
"5228",2024,16,2024-04-14,"[20,30)","COMUNA 5",40,21,21,0,0,0,"-34.624.987","-58.350.197"
"5229",2024,16,2024-04-14,"[30,40)","COMUNA 5",28,12,12,0,0,0,"-34.624.987","-58.350.197"
"5230",2024,16,2024-04-14,"[40,50)","COMUNA 5",33,21,20,0,0,0,"-34.624.987","-58.350.197"
"5231",2024,16,2024-04-14,"[50,60)","COMUNA 5",25,20,18,1,1,0,"-34.624.987","-58.350.197"
"5232",2024,16,2024-04-14,"[60,70)","COMUNA 5",16,10,8,1,0,0,"-34.624.987","-58.350.197"
"5233",2024,16,2024-04-14,"[70,80)","COMUNA 5",17,5,4,0,0,0,"-34.624.987","-58.350.197"
"5234",2024,16,2024-04-14,"[80,90)","COMUNA 5",2,1,1,1,0,0,"-34.624.987","-58.350.197"
"5235",2024,16,2024-04-14,"[90,100)","COMUNA 5",2,1,1,0,0,0,"-34.624.987","-58.350.197"
"5236",2024,16,2024-04-14,"[0,10)","COMUNA 6",7,1,1,0,0,0,"-34.633.553","-58.341.546"
"5237",2024,16,2024-04-14,"[10,20)","COMUNA 6",23,8,7,0,0,0,"-34.633.553","-58.341.546"
"5238",2024,16,2024-04-14,"[20,30)","COMUNA 6",27,12,12,0,0,0,"-34.633.553","-58.341.546"
"5239",2024,16,2024-04-14,"[30,40)","COMUNA 6",29,9,9,0,0,0,"-34.633.553","-58.341.546"
"5240",2024,16,2024-04-14,"[40,50)","COMUNA 6",25,11,10,1,0,0,"-34.633.553","-58.341.546"
"5241",2024,16,2024-04-14,"[50,60)","COMUNA 6",18,6,6,0,0,0,"-34.633.553","-58.341.546"
"5242",2024,16,2024-04-14,"[60,70)","COMUNA 6",16,8,7,0,0,0,"-34.633.553","-58.341.546"
"5243",2024,16,2024-04-14,"[70,80)","COMUNA 6",7,2,1,1,0,0,"-34.633.553","-58.341.546"
"5244",2024,16,2024-04-14,"[80,90)","COMUNA 6",5,1,0,0,0,0,"-34.633.553","-58.341.546"
"5245",2024,16,2024-04-14,"[0,10)","COMUNA 7",8,2,2,0,0,0,"-34.643.225","-58.332.644"
"5246",2024,16,2024-04-14,"[10,20)","COMUNA 7",29,12,11,1,0,0,"-34.643.225","-58.332.644"
"5247",2024,16,2024-04-14,"[20,30)","COMUNA 7",27,17,16,1,0,0,"-34.643.225","-58.332.644"
"5248",2024,16,2024-04-14,"[30,40)","COMUNA 7",37,18,16,0,0,0,"-34.643.225","-58.332.644"
"5249",2024,16,2024-04-14,"[40,50)","COMUNA 7",29,11,10,0,0,0,"-34.643.225","-58.332.644"
"5250",2024,16,2024-04-14,"[50,60)","COMUNA 7",18,7,7,0,0,0,"-34.643.225","-58.332.644"
"5251",2024,16,2024-04-14,"[60,70)","COMUNA 7",16,10,10,1,0,0,"-34.643.225","-58.332.644"
"5252",2024,16,2024-04-14,"[70,80)","COMUNA 7",8,4,4,0,0,0,"-34.643.225","-58.332.644"
"5253",2024,16,2024-04-14,"[80,90)","COMUNA 7",3,0,0,0,0,0,"-34.643.225","-58.332.644"
"5254",2024,16,2024-04-14,"[90,100)","COMUNA 7",1,1,1,0,0,0,"-34.643.225","-58.332.644"
"5255",2024,16,2024-04-14,"[0,10)","COMUNA 8",31,9,6,1,0,0,"-34.653.956","-58.323.426"
"5256",2024,16,2024-04-14,"[10,20)","COMUNA 8",59,39,33,0,0,0,"-34.653.956","-58.323.426"
"5257",2024,16,2024-04-14,"[20,30)","COMUNA 8",83,42,32,0,0,0,"-34.653.956","-58.323.426"
"5258",2024,16,2024-04-14,"[30,40)","COMUNA 8",63,31,28,2,0,0,"-34.653.956","-58.323.426"
"5259",2024,16,2024-04-14,"[40,50)","COMUNA 8",53,22,20,0,0,0,"-34.653.956","-58.323.426"
"5260",2024,16,2024-04-14,"[50,60)","COMUNA 8",38,14,14,0,0,0,"-34.653.956","-58.323.426"
"5261",2024,16,2024-04-14,"[60,70)","COMUNA 8",15,6,5,0,0,0,"-34.653.956","-58.323.426"
"5262",2024,16,2024-04-14,"[70,80)","COMUNA 8",9,5,5,0,0,0,"-34.653.956","-58.323.426"
"5263",2024,16,2024-04-14,"[80,90)","COMUNA 8",2,1,1,0,0,0,"-34.653.956","-58.323.426"
"5264",2024,16,2024-04-14,"[90,100)","COMUNA 8",1,1,0,0,0,0,"-34.653.956","-58.323.426"
"5265",2024,16,2024-04-14,"[0,10)","COMUNA 9",5,1,0,0,0,0,"-34.665.705","-58.313.885"
"5266",2024,16,2024-04-14,"[10,20)","COMUNA 9",20,13,10,0,0,0,"-34.665.705","-58.313.885"
"5267",2024,16,2024-04-14,"[20,30)","COMUNA 9",32,16,13,1,0,0,"-34.665.705","-58.313.885"
"5268",2024,16,2024-04-14,"[30,40)","COMUNA 9",20,8,7,1,0,0,"-34.665.705","-58.313.885"
"5269",2024,16,2024-04-14,"[40,50)","COMUNA 9",26,13,11,0,0,0,"-34.665.705","-58.313.885"
"5270",2024,16,2024-04-14,"[50,60)","COMUNA 9",25,14,10,0,0,0,"-34.665.705","-58.313.885"
"5271",2024,16,2024-04-14,"[60,70)","COMUNA 9",14,11,11,0,0,0,"-34.665.705","-58.313.885"
"5272",2024,16,2024-04-14,"[70,80)","COMUNA 9",8,4,3,0,0,0,"-34.665.705","-58.313.885"
"5273",2024,16,2024-04-14,"[80,90)","COMUNA 9",2,2,0,0,0,0,"-34.665.705","-58.313.885"
"5274",2024,16,2024-04-14,"[90,100)","COMUNA 9",3,2,2,1,0,0,"-34.665.705","-58.313.885"
"5275",2024,16,2024-04-14,"[0,10)","SIN DATOS",40,11,11,0,0,0,NA,NA
"5276",2024,16,2024-04-14,"[10,20)","SIN DATOS",117,59,49,3,0,0,NA,NA
"5277",2024,16,2024-04-14,"[20,30)","SIN DATOS",113,62,56,1,0,0,NA,NA
"5278",2024,16,2024-04-14,"[30,40)","SIN DATOS",104,53,50,1,0,0,NA,NA
"5279",2024,16,2024-04-14,"[40,50)","SIN DATOS",79,36,32,1,0,0,NA,NA
"5280",2024,16,2024-04-14,"[50,60)","SIN DATOS",71,32,32,0,0,0,NA,NA
"5281",2024,16,2024-04-14,"[60,70)","SIN DATOS",33,23,22,0,0,0,NA,NA
"5282",2024,16,2024-04-14,"[70,80)","SIN DATOS",25,12,11,2,0,0,NA,NA
"5283",2024,16,2024-04-14,"[80,90)","SIN DATOS",7,7,5,0,0,0,NA,NA
"5284",2024,16,2024-04-14,"[90,100)","SIN DATOS",3,1,1,0,0,0,NA,NA
"5285",2024,17,2024-04-21,"[0,10)","COMUNA 1",9,3,2,1,0,0,"-34.602.312","-58.381.772"
"5286",2024,17,2024-04-21,"[10,20)","COMUNA 1",35,13,9,1,0,0,"-34.602.312","-58.381.772"
"5287",2024,17,2024-04-21,"[20,30)","COMUNA 1",73,38,34,0,0,0,"-34.602.312","-58.381.772"
"5288",2024,17,2024-04-21,"[30,40)","COMUNA 1",50,27,22,0,0,0,"-34.602.312","-58.381.772"
"5289",2024,17,2024-04-21,"[40,50)","COMUNA 1",43,19,16,0,0,0,"-34.602.312","-58.381.772"
"5290",2024,17,2024-04-21,"[50,60)","COMUNA 1",33,10,8,0,0,0,"-34.602.312","-58.381.772"
"5291",2024,17,2024-04-21,"[60,70)","COMUNA 1",19,12,11,0,0,0,"-34.602.312","-58.381.772"
"5292",2024,17,2024-04-21,"[70,80)","COMUNA 1",10,3,3,0,0,0,"-34.602.312","-58.381.772"
"5293",2024,17,2024-04-21,"[80,90)","COMUNA 1",5,2,2,0,0,0,"-34.602.312","-58.381.772"
"5294",2024,17,2024-04-21,"[90,100)","COMUNA 1",1,0,0,0,0,0,"-34.602.312","-58.381.772"
"5295",2024,17,2024-04-21,"[0,10)","COMUNA 10",4,2,1,0,0,0,"-34.678.425","-58.304.051"
"5296",2024,17,2024-04-21,"[10,20)","COMUNA 10",16,11,6,1,0,0,"-34.678.425","-58.304.051"
"5297",2024,17,2024-04-21,"[20,30)","COMUNA 10",24,12,10,0,0,0,"-34.678.425","-58.304.051"
"5298",2024,17,2024-04-21,"[30,40)","COMUNA 10",25,11,7,0,0,0,"-34.678.425","-58.304.051"
"5299",2024,17,2024-04-21,"[40,50)","COMUNA 10",19,10,6,0,0,0,"-34.678.425","-58.304.051"
"5300",2024,17,2024-04-21,"[50,60)","COMUNA 10",25,13,9,0,0,0,"-34.678.425","-58.304.051"
"5301",2024,17,2024-04-21,"[60,70)","COMUNA 10",10,8,3,0,0,0,"-34.678.425","-58.304.051"
"5302",2024,17,2024-04-21,"[70,80)","COMUNA 10",7,2,2,0,0,0,"-34.678.425","-58.304.051"
"5303",2024,17,2024-04-21,"[80,90)","COMUNA 10",6,3,3,1,0,0,"-34.678.425","-58.304.051"
"5304",2024,17,2024-04-21,"[0,10)","COMUNA 11",4,4,4,0,0,0,"-34.692.068","-58.293.894"
"5305",2024,17,2024-04-21,"[10,20)","COMUNA 11",21,11,11,1,0,0,"-34.692.068","-58.293.894"
"5306",2024,17,2024-04-21,"[20,30)","COMUNA 11",40,22,20,0,0,0,"-34.692.068","-58.293.894"
"5307",2024,17,2024-04-21,"[30,40)","COMUNA 11",29,16,14,0,0,0,"-34.692.068","-58.293.894"
"5308",2024,17,2024-04-21,"[40,50)","COMUNA 11",38,15,14,0,0,0,"-34.692.068","-58.293.894"
"5309",2024,17,2024-04-21,"[50,60)","COMUNA 11",30,10,10,0,0,0,"-34.692.068","-58.293.894"
"5310",2024,17,2024-04-21,"[60,70)","COMUNA 11",14,10,9,0,0,0,"-34.692.068","-58.293.894"
"5311",2024,17,2024-04-21,"[70,80)","COMUNA 11",14,5,4,0,0,0,"-34.692.068","-58.293.894"
"5312",2024,17,2024-04-21,"[80,90)","COMUNA 11",7,5,5,0,0,0,"-34.692.068","-58.293.894"
"5313",2024,17,2024-04-21,"[90,100)","COMUNA 11",2,2,1,0,0,0,"-34.692.068","-58.293.894"
"5314",2024,17,2024-04-21,"[0,10)","COMUNA 12",12,3,3,1,0,0,"-34.706.587","-58.283.475"
"5315",2024,17,2024-04-21,"[10,20)","COMUNA 12",16,8,8,1,0,0,"-34.706.587","-58.283.475"
"5316",2024,17,2024-04-21,"[20,30)","COMUNA 12",23,10,10,0,0,0,"-34.706.587","-58.283.475"
"5317",2024,17,2024-04-21,"[30,40)","COMUNA 12",22,7,5,0,0,0,"-34.706.587","-58.283.475"
"5318",2024,17,2024-04-21,"[40,50)","COMUNA 12",31,14,11,0,0,0,"-34.706.587","-58.283.475"
"5319",2024,17,2024-04-21,"[50,60)","COMUNA 12",26,8,7,0,0,0,"-34.706.587","-58.283.475"
"5320",2024,17,2024-04-21,"[60,70)","COMUNA 12",30,10,9,0,0,0,"-34.706.587","-58.283.475"
"5321",2024,17,2024-04-21,"[70,80)","COMUNA 12",9,5,5,0,0,0,"-34.706.587","-58.283.475"
"5322",2024,17,2024-04-21,"[80,90)","COMUNA 12",11,6,3,0,0,0,"-34.706.587","-58.283.475"
"5323",2024,17,2024-04-21,"[90,100)","COMUNA 12",0,1,1,0,0,0,"-34.706.587","-58.283.475"
"5324",2024,17,2024-04-21,"[0,10)","COMUNA 13",2,0,0,0,0,0,"-34.721.933","-58.272.752"
"5325",2024,17,2024-04-21,"[10,20)","COMUNA 13",14,9,6,1,0,0,"-34.721.933","-58.272.752"
"5326",2024,17,2024-04-21,"[20,30)","COMUNA 13",19,7,7,0,0,0,"-34.721.933","-58.272.752"
"5327",2024,17,2024-04-21,"[30,40)","COMUNA 13",26,14,9,0,0,0,"-34.721.933","-58.272.752"
"5328",2024,17,2024-04-21,"[40,50)","COMUNA 13",23,9,7,0,0,0,"-34.721.933","-58.272.752"
"5329",2024,17,2024-04-21,"[50,60)","COMUNA 13",22,12,8,0,0,0,"-34.721.933","-58.272.752"
"5330",2024,17,2024-04-21,"[60,70)","COMUNA 13",14,8,5,1,0,0,"-34.721.933","-58.272.752"
"5331",2024,17,2024-04-21,"[70,80)","COMUNA 13",9,3,3,0,0,0,"-34.721.933","-58.272.752"
"5332",2024,17,2024-04-21,"[80,90)","COMUNA 13",8,3,3,0,0,0,"-34.721.933","-58.272.752"
"5333",2024,17,2024-04-21,"[90,100)","COMUNA 13",1,0,0,0,0,0,"-34.721.933","-58.272.752"
"5334",2024,17,2024-04-21,"SIN DATOS","COMUNA 13",1,1,0,0,0,0,"-34.721.933","-58.272.752"
"5335",2024,17,2024-04-21,"[0,10)","COMUNA 14",5,1,0,0,0,0,"-34.738.059","-58.261.706"
"5336",2024,17,2024-04-21,"[10,20)","COMUNA 14",15,9,8,0,0,0,"-34.738.059","-58.261.706"
"5337",2024,17,2024-04-21,"[20,30)","COMUNA 14",28,18,11,0,0,0,"-34.738.059","-58.261.706"
"5338",2024,17,2024-04-21,"[30,40)","COMUNA 14",27,10,8,1,0,0,"-34.738.059","-58.261.706"
"5339",2024,17,2024-04-21,"[40,50)","COMUNA 14",22,8,6,0,0,0,"-34.738.059","-58.261.706"
"5340",2024,17,2024-04-21,"[50,60)","COMUNA 14",20,11,9,0,0,0,"-34.738.059","-58.261.706"
"5341",2024,17,2024-04-21,"[60,70)","COMUNA 14",18,8,4,0,0,0,"-34.738.059","-58.261.706"
"5342",2024,17,2024-04-21,"[70,80)","COMUNA 14",8,2,2,0,0,0,"-34.738.059","-58.261.706"
"5343",2024,17,2024-04-21,"[80,90)","COMUNA 14",3,3,3,0,0,0,"-34.738.059","-58.261.706"
"5344",2024,17,2024-04-21,"[90,100)","COMUNA 14",1,1,1,0,0,0,"-34.738.059","-58.261.706"
"5345",2024,17,2024-04-21,"[0,10)","COMUNA 15",6,3,2,0,0,0,"-34.754.920","-58.250.315"
"5346",2024,17,2024-04-21,"[10,20)","COMUNA 15",29,13,11,0,0,0,"-34.754.920","-58.250.315"
"5347",2024,17,2024-04-21,"[20,30)","COMUNA 15",33,16,13,0,0,0,"-34.754.920","-58.250.315"
"5348",2024,17,2024-04-21,"[30,40)","COMUNA 15",30,17,17,1,0,0,"-34.754.920","-58.250.315"
"5349",2024,17,2024-04-21,"[40,50)","COMUNA 15",44,9,7,1,0,0,"-34.754.920","-58.250.315"
"5350",2024,17,2024-04-21,"[50,60)","COMUNA 15",21,8,8,0,0,0,"-34.754.920","-58.250.315"
"5351",2024,17,2024-04-21,"[60,70)","COMUNA 15",16,11,10,0,0,0,"-34.754.920","-58.250.315"
"5352",2024,17,2024-04-21,"[70,80)","COMUNA 15",9,2,1,1,0,0,"-34.754.920","-58.250.315"
"5353",2024,17,2024-04-21,"[80,90)","COMUNA 15",2,0,0,0,0,0,"-34.754.920","-58.250.315"
"5354",2024,17,2024-04-21,"[0,10)","COMUNA 2",6,4,4,0,0,0,"-34.606.241","-58.374.636"
"5355",2024,17,2024-04-21,"[10,20)","COMUNA 2",8,9,6,0,0,0,"-34.606.241","-58.374.636"
"5356",2024,17,2024-04-21,"[20,30)","COMUNA 2",26,13,11,0,0,0,"-34.606.241","-58.374.636"
"5357",2024,17,2024-04-21,"[30,40)","COMUNA 2",21,10,6,0,0,0,"-34.606.241","-58.374.636"
"5358",2024,17,2024-04-21,"[40,50)","COMUNA 2",14,10,9,0,0,0,"-34.606.241","-58.374.636"
"5359",2024,17,2024-04-21,"[50,60)","COMUNA 2",11,7,5,0,0,0,"-34.606.241","-58.374.636"
"5360",2024,17,2024-04-21,"[60,70)","COMUNA 2",6,3,1,0,0,0,"-34.606.241","-58.374.636"
"5361",2024,17,2024-04-21,"[70,80)","COMUNA 2",3,2,2,0,0,0,"-34.606.241","-58.374.636"
"5362",2024,17,2024-04-21,"[80,90)","COMUNA 2",2,0,0,0,0,0,"-34.606.241","-58.374.636"
"5363",2024,17,2024-04-21,"[0,10)","COMUNA 3",6,4,1,0,0,0,"-34.611.339","-58.366.940"
"5364",2024,17,2024-04-21,"[10,20)","COMUNA 3",18,9,6,0,0,0,"-34.611.339","-58.366.940"
"5365",2024,17,2024-04-21,"[20,30)","COMUNA 3",45,29,25,0,0,0,"-34.611.339","-58.366.940"
"5366",2024,17,2024-04-21,"[30,40)","COMUNA 3",54,24,21,1,0,0,"-34.611.339","-58.366.940"
"5367",2024,17,2024-04-21,"[40,50)","COMUNA 3",43,19,15,0,0,0,"-34.611.339","-58.366.940"
"5368",2024,17,2024-04-21,"[50,60)","COMUNA 3",30,11,11,0,0,0,"-34.611.339","-58.366.940"
"5369",2024,17,2024-04-21,"[60,70)","COMUNA 3",16,5,3,1,1,0,"-34.611.339","-58.366.940"
"5370",2024,17,2024-04-21,"[70,80)","COMUNA 3",7,2,2,0,0,0,"-34.611.339","-58.366.940"
"5371",2024,17,2024-04-21,"[80,90)","COMUNA 3",3,2,2,0,0,0,"-34.611.339","-58.366.940"
"5372",2024,17,2024-04-21,"[0,10)","COMUNA 4",26,9,9,0,0,0,"-34.617.566","-58.358.616"
"5373",2024,17,2024-04-21,"[10,20)","COMUNA 4",60,33,29,1,0,0,"-34.617.566","-58.358.616"
"5374",2024,17,2024-04-21,"[20,30)","COMUNA 4",68,35,32,0,0,0,"-34.617.566","-58.358.616"
"5375",2024,17,2024-04-21,"[30,40)","COMUNA 4",51,31,25,2,0,0,"-34.617.566","-58.358.616"
"5376",2024,17,2024-04-21,"[40,50)","COMUNA 4",38,19,19,0,0,0,"-34.617.566","-58.358.616"
"5377",2024,17,2024-04-21,"[50,60)","COMUNA 4",36,13,12,1,0,0,"-34.617.566","-58.358.616"
"5378",2024,17,2024-04-21,"[60,70)","COMUNA 4",27,11,11,1,0,0,"-34.617.566","-58.358.616"
"5379",2024,17,2024-04-21,"[70,80)","COMUNA 4",12,6,6,0,0,0,"-34.617.566","-58.358.616"
"5380",2024,17,2024-04-21,"[80,90)","COMUNA 4",3,2,2,0,0,0,"-34.617.566","-58.358.616"
"5381",2024,17,2024-04-21,"[0,10)","COMUNA 5",2,1,1,0,0,0,"-34.624.987","-58.350.197"
"5382",2024,17,2024-04-21,"[10,20)","COMUNA 5",17,7,6,0,0,0,"-34.624.987","-58.350.197"
"5383",2024,17,2024-04-21,"[20,30)","COMUNA 5",28,10,9,0,0,0,"-34.624.987","-58.350.197"
"5384",2024,17,2024-04-21,"[30,40)","COMUNA 5",31,17,13,0,0,0,"-34.624.987","-58.350.197"
"5385",2024,17,2024-04-21,"[40,50)","COMUNA 5",29,17,14,0,0,0,"-34.624.987","-58.350.197"
"5386",2024,17,2024-04-21,"[50,60)","COMUNA 5",18,5,5,0,0,0,"-34.624.987","-58.350.197"
"5387",2024,17,2024-04-21,"[60,70)","COMUNA 5",20,9,9,0,0,1,"-34.624.987","-58.350.197"
"5388",2024,17,2024-04-21,"[70,80)","COMUNA 5",7,7,6,1,0,0,"-34.624.987","-58.350.197"
"5389",2024,17,2024-04-21,"[80,90)","COMUNA 5",2,2,2,1,0,0,"-34.624.987","-58.350.197"
"5390",2024,17,2024-04-21,"[0,10)","COMUNA 6",8,3,3,0,0,0,"-34.633.553","-58.341.546"
"5391",2024,17,2024-04-21,"[10,20)","COMUNA 6",17,12,9,0,0,0,"-34.633.553","-58.341.546"
"5392",2024,17,2024-04-21,"[20,30)","COMUNA 6",27,15,15,0,0,0,"-34.633.553","-58.341.546"
"5393",2024,17,2024-04-21,"[30,40)","COMUNA 6",27,11,11,0,0,0,"-34.633.553","-58.341.546"
"5394",2024,17,2024-04-21,"[40,50)","COMUNA 6",22,13,13,0,0,0,"-34.633.553","-58.341.546"
"5395",2024,17,2024-04-21,"[50,60)","COMUNA 6",13,7,7,1,0,0,"-34.633.553","-58.341.546"
"5396",2024,17,2024-04-21,"[60,70)","COMUNA 6",13,6,6,0,0,0,"-34.633.553","-58.341.546"
"5397",2024,17,2024-04-21,"[70,80)","COMUNA 6",6,2,2,0,0,0,"-34.633.553","-58.341.546"
"5398",2024,17,2024-04-21,"[80,90)","COMUNA 6",1,1,1,0,0,0,"-34.633.553","-58.341.546"
"5399",2024,17,2024-04-21,"[0,10)","COMUNA 7",13,6,6,2,0,0,"-34.643.225","-58.332.644"
"5400",2024,17,2024-04-21,"[10,20)","COMUNA 7",15,10,10,0,0,0,"-34.643.225","-58.332.644"
"5401",2024,17,2024-04-21,"[20,30)","COMUNA 7",35,21,20,1,0,0,"-34.643.225","-58.332.644"
"5402",2024,17,2024-04-21,"[30,40)","COMUNA 7",43,19,18,0,0,0,"-34.643.225","-58.332.644"
"5403",2024,17,2024-04-21,"[40,50)","COMUNA 7",40,18,15,2,0,0,"-34.643.225","-58.332.644"
"5404",2024,17,2024-04-21,"[50,60)","COMUNA 7",20,15,14,1,0,0,"-34.643.225","-58.332.644"
"5405",2024,17,2024-04-21,"[60,70)","COMUNA 7",17,5,5,1,0,0,"-34.643.225","-58.332.644"
"5406",2024,17,2024-04-21,"[70,80)","COMUNA 7",6,3,2,0,0,0,"-34.643.225","-58.332.644"
"5407",2024,17,2024-04-21,"[80,90)","COMUNA 7",2,1,1,0,0,0,"-34.643.225","-58.332.644"
"5408",2024,17,2024-04-21,"[90,100)","COMUNA 7",0,1,0,0,0,0,"-34.643.225","-58.332.644"
"5409",2024,17,2024-04-21,"[0,10)","COMUNA 8",14,4,4,0,0,0,"-34.653.956","-58.323.426"
